Id,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c,sustain_app__EUR_Is_Locked__c,sustain_app__Is_Locked__c,sustain_app__UniqueInventoryId__c
a031h000002p9AEAAY,,CFR-000001978,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAGEA4,,,a041h000006OxPlAAKa0C1h000004RVAGEA4
a031h000002p9AFAAY,,CFR-000001979,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAHEA4,,,a041h000006OxPlAAKa0C1h000004RVAHEA4
a031h000002p9AGAAY,,CFR-000001980,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAIEA4,,,a041h000006OxPlAAKa0C1h000004RVAIEA4
a031h000002p9AHAAY,,CFR-000001981,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAJEA4,,,a041h000006OxPlAAKa0C1h000004RVAJEA4
a031h000002p9AIAAY,,CFR-000001982,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAKEA4,,,a041h000006OxPlAAKa0C1h000004RVAKEA4
a031h000002p9AJAAY,,CFR-000001983,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVALEA4,,,a041h000006OxPlAAKa0C1h000004RVALEA4
a031h000002p9AKAAY,,CFR-000001984,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAMEA4,,,a041h000006OxPlAAKa0C1h000004RVAMEA4
a031h000002p9ALAAY,,CFR-000001985,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVANEA4,,,a041h000006OxPlAAKa0C1h000004RVANEA4
a031h000002p9AMAAY,,CFR-000001986,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAOEA4,,,a041h000006OxPlAAKa0C1h000004RVAOEA4
a031h000002p9ANAAY,,CFR-000001987,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAPEA4,,,a041h000006OxPlAAKa0C1h000004RVAPEA4
a031h000002p9AOAAY,,CFR-000001988,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAQEA4,,,a041h000006OxPlAAKa0C1h000004RVAQEA4
a031h000002p9APAAY,,CFR-000001989,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAREA4,,,a041h000006OxPlAAKa0C1h000004RVAREA4
a031h000002p9AQAAY,,CFR-000001990,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVASEA4,,,a041h000006OxPlAAKa0C1h000004RVASEA4
a031h000002p9ARAAY,,CFR-000001991,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVATEA4,,,a041h000006OxPlAAKa0C1h000004RVATEA4
a031h000002p9ASAAY,,CFR-000001992,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAUEA4,,,a041h000006OxPlAAKa0C1h000004RVAUEA4
a031h000002p9ATAAY,,CFR-000001993,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAVEA4,,,a041h000006OxPlAAKa0C1h000004RVAVEA4
a031h000002p9AUAAY,,CFR-000001994,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAWEA4,,,a041h000006OxPlAAKa0C1h000004RVAWEA4
a031h000002p9AVAAY,,CFR-000001995,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAXEA4,,,a041h000006OxPlAAKa0C1h000004RVAXEA4
a031h000002p9AWAAY,,CFR-000001996,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAYEA4,,,a041h000006OxPlAAKa0C1h000004RVAYEA4
a031h000002p9AXAAY,,CFR-000001997,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAZEA4,,,a041h000006OxPlAAKa0C1h000004RVAZEA4
a031h000002p9AYAAY,,CFR-000001998,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAaEAO,,,a041h000006OxPlAAKa0C1h000004RVAaEAO
a031h000002p9AZAAY,,CFR-000001999,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:13.000+0000,a041h000006OxPlAAK,a0C1h000004RVAbEAO,,,a041h000006OxPlAAKa0C1h000004RVAbEAO
a031h000002p9AaAAI,,CFR-000002000,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAcEAO,,,a041h000006OxPlAAKa0C1h000004RVAcEAO
a031h000002p9AbAAI,,CFR-000002001,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAdEAO,,,a041h000006OxPlAAKa0C1h000004RVAdEAO
a031h000002p9AcAAI,,CFR-000002002,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAeEAO,,,a041h000006OxPlAAKa0C1h000004RVAeEAO
a031h000002p9AdAAI,,CFR-000002003,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAfEAO,,,a041h000006OxPlAAKa0C1h000004RVAfEAO
a031h000002p9AeAAI,,CFR-000002004,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAgEAO,,,a041h000006OxPlAAKa0C1h000004RVAgEAO
a031h000002p9AfAAI,,CFR-000002005,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAhEAO,,,a041h000006OxPlAAKa0C1h000004RVAhEAO
a031h000002p9AgAAI,,CFR-000002006,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAiEAO,,,a041h000006OxPlAAKa0C1h000004RVAiEAO
a031h000002p9AhAAI,,CFR-000002007,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAjEAO,,,a041h000006OxPlAAKa0C1h000004RVAjEAO
a031h000002p9AiAAI,,CFR-000002008,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAkEAO,,,a041h000006OxPlAAKa0C1h000004RVAkEAO
a031h000002p9AjAAI,,CFR-000002009,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAlEAO,,,a041h000006OxPlAAKa0C1h000004RVAlEAO
a031h000002p9AkAAI,,CFR-000002010,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAmEAO,,,a041h000006OxPlAAKa0C1h000004RVAmEAO
a031h000002p9AlAAI,,CFR-000002011,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAnEAO,,,a041h000006OxPlAAKa0C1h000004RVAnEAO
a031h000002p9AmAAI,,CFR-000002012,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAoEAO,,,a041h000006OxPlAAKa0C1h000004RVAoEAO
a031h000002p9AnAAI,,CFR-000002013,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVApEAO,,,a041h000006OxPlAAKa0C1h000004RVApEAO
a031h000002p9AoAAI,,CFR-000002014,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAqEAO,,,a041h000006OxPlAAKa0C1h000004RVAqEAO
a031h000002p9ApAAI,,CFR-000002015,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVArEAO,,,a041h000006OxPlAAKa0C1h000004RVArEAO
a031h000002p9AqAAI,,CFR-000002016,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAsEAO,,,a041h000006OxPlAAKa0C1h000004RVAsEAO
a031h000002p9ArAAI,,CFR-000002017,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAtEAO,,,a041h000006OxPlAAKa0C1h000004RVAtEAO
a031h000002p9AsAAI,,CFR-000002018,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAuEAO,,,a041h000006OxPlAAKa0C1h000004RVAuEAO
a031h000002p9AtAAI,,CFR-000002019,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAvEAO,,,a041h000006OxPlAAKa0C1h000004RVAvEAO
a031h000002p9AuAAI,,CFR-000002020,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAwEAO,,,a041h000006OxPlAAKa0C1h000004RVAwEAO
a031h000002p9AvAAI,,CFR-000002021,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAxEAO,,,a041h000006OxPlAAKa0C1h000004RVAxEAO
a031h000002p9AwAAI,,CFR-000002022,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAyEAO,,,a041h000006OxPlAAKa0C1h000004RVAyEAO
a031h000002p9AxAAI,,CFR-000002023,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVAzEAO,,,a041h000006OxPlAAKa0C1h000004RVAzEAO
a031h000002p9AyAAI,,CFR-000002024,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB0EAO,,,a041h000006OxPlAAKa0C1h000004RVB0EAO
a031h000002p9AzAAI,,CFR-000002025,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB1EAO,,,a041h000006OxPlAAKa0C1h000004RVB1EAO
a031h000002p9B0AAI,,CFR-000002026,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB2EAO,,,a041h000006OxPlAAKa0C1h000004RVB2EAO
a031h000002p9B1AAI,,CFR-000002027,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB3EAO,,,a041h000006OxPlAAKa0C1h000004RVB3EAO
a031h000002p9B2AAI,,CFR-000002028,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB4EAO,,,a041h000006OxPlAAKa0C1h000004RVB4EAO
a031h000002p9B3AAI,,CFR-000002029,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB5EAO,,,a041h000006OxPlAAKa0C1h000004RVB5EAO
a031h000002p9B4AAI,,CFR-000002030,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB6EAO,,,a041h000006OxPlAAKa0C1h000004RVB6EAO
a031h000002p9B5AAI,,CFR-000002031,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB7EAO,,,a041h000006OxPlAAKa0C1h000004RVB7EAO
a031h000002p9B6AAI,,CFR-000002032,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB8EAO,,,a041h000006OxPlAAKa0C1h000004RVB8EAO
a031h000002p9B7AAI,,CFR-000002033,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RUVmEAO,,,a041h000006OxPlAAKa0C1h000004RUVmEAO
a031h000002p9B8AAI,,CFR-000002034,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RUVnEAO,,,a041h000006OxPlAAKa0C1h000004RUVnEAO
a031h000002p9B9AAI,,CFR-000002035,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RUVoEAO,,,a041h000006OxPlAAKa0C1h000004RUVoEAO
a031h000002p9BAAAY,,CFR-000002036,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RUVpEAO,,,a041h000006OxPlAAKa0C1h000004RUVpEAO
a031h000002p9BBAAY,,CFR-000002037,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVB9EAO,,,a041h000006OxPlAAKa0C1h000004RVB9EAO
a031h000002p9BCAAY,,CFR-000002038,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBAEA4,,,a041h000006OxPlAAKa0C1h000004RVBAEA4
a031h000002p9BDAAY,,CFR-000002039,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBBEA4,,,a041h000006OxPlAAKa0C1h000004RVBBEA4
a031h000002p9BEAAY,,CFR-000002040,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBCEA4,,,a041h000006OxPlAAKa0C1h000004RVBCEA4
a031h000002p9BFAAY,,CFR-000002041,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBDEA4,,,a041h000006OxPlAAKa0C1h000004RVBDEA4
a031h000002p9BGAAY,,CFR-000002042,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBEEA4,,,a041h000006OxPlAAKa0C1h000004RVBEEA4
a031h000002p9BHAAY,,CFR-000002043,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBFEA4,,,a041h000006OxPlAAKa0C1h000004RVBFEA4
a031h000002p9BIAAY,,CFR-000002044,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBGEA4,,,a041h000006OxPlAAKa0C1h000004RVBGEA4
a031h000002p9BJAAY,,CFR-000002045,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBHEA4,,,a041h000006OxPlAAKa0C1h000004RVBHEA4
a031h000002p9BKAAY,,CFR-000002046,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBIEA4,,,a041h000006OxPlAAKa0C1h000004RVBIEA4
a031h000002p9BLAAY,,CFR-000002047,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBJEA4,,,a041h000006OxPlAAKa0C1h000004RVBJEA4
a031h000002p9BMAAY,,CFR-000002048,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBKEA4,,,a041h000006OxPlAAKa0C1h000004RVBKEA4
a031h000002p9BNAAY,,CFR-000002049,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBLEA4,,,a041h000006OxPlAAKa0C1h000004RVBLEA4
a031h000002p9BOAAY,,CFR-000002050,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBMEA4,,,a041h000006OxPlAAKa0C1h000004RVBMEA4
a031h000002p9BPAAY,,CFR-000002051,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBNEA4,,,a041h000006OxPlAAKa0C1h000004RVBNEA4
a031h000002p9BQAAY,,CFR-000002052,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBOEA4,,,a041h000006OxPlAAKa0C1h000004RVBOEA4
a031h000002p9BRAAY,,CFR-000002053,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBPEA4,,,a041h000006OxPlAAKa0C1h000004RVBPEA4
a031h000002p9BSAAY,,CFR-000002054,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBQEA4,,,a041h000006OxPlAAKa0C1h000004RVBQEA4
a031h000002p9BTAAY,,CFR-000002055,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBREA4,,,a041h000006OxPlAAKa0C1h000004RVBREA4
a031h000002p9BUAAY,,CFR-000002056,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBSEA4,,,a041h000006OxPlAAKa0C1h000004RVBSEA4
a031h000002p9BVAAY,,CFR-000002057,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBTEA4,,,a041h000006OxPlAAKa0C1h000004RVBTEA4
a031h000002p9BWAAY,,CFR-000002058,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBUEA4,,,a041h000006OxPlAAKa0C1h000004RVBUEA4
a031h000002p9BXAAY,,CFR-000002059,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBVEA4,,,a041h000006OxPlAAKa0C1h000004RVBVEA4
a031h000002p9BYAAY,,CFR-000002060,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBWEA4,,,a041h000006OxPlAAKa0C1h000004RVBWEA4
a031h000002p9BZAAY,,CFR-000002061,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBXEA4,,,a041h000006OxPlAAKa0C1h000004RVBXEA4
a031h000002p9BaAAI,,CFR-000002062,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBYEA4,,,a041h000006OxPlAAKa0C1h000004RVBYEA4
a031h000002p9BbAAI,,CFR-000002063,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBZEA4,,,a041h000006OxPlAAKa0C1h000004RVBZEA4
a031h000002p9BcAAI,,CFR-000002064,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:16.000+0000,a041h000006OxPlAAK,a0C1h000004RVBaEAO,,,a041h000006OxPlAAKa0C1h000004RVBaEAO
