Id,OwnerId,IsDeleted,Name,RecordTypeId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,sustain_app__AMER_Taxi_Limousine_Rate_Mile__c,sustain_app__AMER_Train_Rate_Mile__c,sustain_app__APAC_Taxi_Limousine_Rate_Mile__c,sustain_app__APAC_Train_Rate_Mile__c,sustain_app__Calendar_Year__c,sustain_app__Company_Shuttle__c,sustain_app__Currency__c,sustain_app__Data_Source__c,sustain_app__Description__c,sustain_app__Distance_Unit__c,sustain_app__EMEA_Taxi_Limousine_Rate_Mile__c,sustain_app__EMEA_Train_Rate_Mile__c,sustain_app__EconomicSectorCategory__c,sustain_app__EconomicSectorCode__c,sustain_app__EconomicSector__c,sustain_app__EmissionFactorScope3Dataset__c,sustain_app__Emission_Factor_Update_Year__c,sustain_app__Emission_Factors_Other__c,sustain_app__Fuel_Efficiency_Unit__c,sustain_app__Fuel_Efficiency_Value__c,sustain_app__Fuel_Efficiency_Value_mpg__c,sustain_app__GWP_CH4__c,sustain_app__GWP_N2O__c,sustain_app__GhgScope3Category__c,sustain_app__HS_Australia__c,sustain_app__HS_Austria__c,sustain_app__HS_Canada__c,sustain_app__HS_Caribbean_Region__c,sustain_app__HS_China_Hong_Kong__c,sustain_app__HS_China__c,sustain_app__HS_France__c,sustain_app__HS_Germany_Southern_Region__c,sustain_app__HS_Germany__c,sustain_app__HS_India__c,sustain_app__HS_Indonesia__c,sustain_app__HS_International__c,sustain_app__HS_Japan__c,sustain_app__HS_Malaysia__c,sustain_app__HS_Mexico__c,sustain_app__HS_Russian_Federation__c,sustain_app__HS_Saudi_Arabia__c,sustain_app__HS_Singapore__c,sustain_app__HS_South_Korea__c,sustain_app__HS_Spain__c,sustain_app__HS_Switzerland__c,sustain_app__HS_Thailand__c,sustain_app__HS_Turkey__c,sustain_app__HS_UK_London__c,sustain_app__HS_UK_Other__c,sustain_app__HS_Vietnam__c,sustain_app__Hotel_Stay_Factor__c,sustain_app__Hotel_Stay__c,sustain_app__Maximum_Flight_Length_Medium_Haul__c,sustain_app__Maximum_Flight_Length_Short_Haul__c,sustain_app__Minimum_Flight_Length_Long_Haul__c,sustain_app__Personal_Car_DEFRA__c,sustain_app__Personal_Car_EPA__c,sustain_app__Personal_Car_kg_CO2e_per_Distance__c,sustain_app__Personal_Car_kg_CO2e_per_Mile__c,sustain_app__Shuttle_Diesel_Emission_Factor_gCH4_Mile__c,sustain_app__Shuttle_Diesel_Emission_Factor_gN2O_Mile__c,sustain_app__Taxi_Limo_Rate_Cost_per_Distance__c,sustain_app__Taxi_Limo_Rate_Cost_per_Mile__c,sustain_app__Taxi_Limo_kg_CO2e_per_Distance__c,sustain_app__Taxi_Limo_kg_CO2e_per_Mile__c,sustain_app__Taxi_Limousine_DEFRA__c,sustain_app__Taxi_Limousine_EPA__c,sustain_app__Total_tCO2e_per_Million__c,sustain_app__Train_DEFRA__c,sustain_app__Train_EPA__c,sustain_app__Train_Rate_Cost_per_Distance__c,sustain_app__Train_Rate_Cost_per_Mile__c,sustain_app__Train_kg_CO2e_per_Distance__c,sustain_app__Train_kg_CO2e_per_Mile__c,sustain_app__kgCO2_Pass_Km_Long_Haul__c,sustain_app__kgCO2_Pass_Km_Medium_Haul__c,sustain_app__kgCO2_Pass_Km_Short_Haul__c,sustain_app__kgCO2_Pass_Mile_Long_Haul__c,sustain_app__kgCO2_Pass_Mile_Medium_Haul__c,sustain_app__kgCO2_Pass_Mile_Short_Haul__c,sustain_app__kgCO2e_Pass_Km_CH4_Long_Haul__c,sustain_app__kgCO2e_Pass_Km_CH4_Medium_Haul__c,sustain_app__kgCO2e_Pass_Km_CH4_Short_Haul__c,sustain_app__kgCO2e_Pass_Km_N2O_Long_Haul__c,sustain_app__kgCO2e_Pass_Km_N2O_Medium_Haul__c,sustain_app__kgCO2e_Pass_Km_N2O_Short_Haul__c,sustain_app__kgCO2e_Pass_Mile_CH4_Long_Haul__c,sustain_app__kgCO2e_Pass_Mile_CH4_Medium_Haul__c,sustain_app__kgCO2e_Pass_Mile_CH4_Short_Haul__c,sustain_app__kgCO2e_Pass_Mile_N2O_Long_Haul__c,sustain_app__kgCO2e_Pass_Mile_N2O_Medium_Haul__c,sustain_app__kgCO2e_Pass_Mile_N2O_Short_Haul__c
a0B1h000003NMYZEA4,0051h0000064LyPAAU,,Sawmills and wood preservation,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Wood products,321100,Sawmills and wood preservation,a0A1h000006ZJvvEAG,,,,,,,,UpstreamLeasedAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,29.96612631,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYaEAO,0051h0000064LyPAAU,,"Veneer, plywood, and engineered wood product manufacturing",0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Wood products,321200,"Veneer, plywood, and engineered wood product manufacturing",a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,106.8843234,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYbEAO,0051h0000064LyPAAU,,Millwork,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Wood products,321910,Millwork,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,20.59102195,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYcEAO,0051h0000064LyPAAU,,All other wood product manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Wood products,3219A0,All other wood product manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,58.24987631,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYdEAO,0051h0000064LyPAAU,,Clay product and refractory manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327100,Clay product and refractory manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,318.3538727,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYeEAO,0051h0000064LyPAAU,,Glass and glass product manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327200,Glass and glass product manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,333.2096083,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYfEAO,0051h0000064LyPAAU,,Cement manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327310,Cement manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,7237.146672,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYgEAO,0051h0000064LyPAAU,,Ready-mix concrete manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327320,Ready-mix concrete manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,97.50670034,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYhEAO,0051h0000064LyPAAU,,"Concrete pipe, brick, and block manufacturing",0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327330,"Concrete pipe, brick, and block manufacturing",a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,77.62472344,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYiEAO,0051h0000064LyPAAU,,Other concrete product manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327390,Other concrete product manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,48.28639116,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYjEAO,0051h0000064LyPAAU,,Lime and gypsum product manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327400,Lime and gypsum product manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,3160.575919,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYkEAO,0051h0000064LyPAAU,,Abrasive product manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Nonmetallic mineral products,327910,Abrasive product manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,34.93150473,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbREAW,0051h0000064LyPAAU,,Coffee and tea manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,311920,Coffee and tea manufacturing,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,30.40997862,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbSEAW,0051h0000064LyPAAU,,Flavoring syrup and concentrate manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,311930,Flavoring syrup and concentrate manufacturing,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,25.02535692,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbTEAW,0051h0000064LyPAAU,,Seasoning and dressing manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,311940,Seasoning and dressing manufacturing,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,16.89193386,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbUEAW,0051h0000064LyPAAU,,All other food manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,311990,All other food manufacturing,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,37.67053459,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbVEAW,0051h0000064LyPAAU,,Soft drink and ice manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,312110,Soft drink and ice manufacturing,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,18.7088987,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbWEAW,0051h0000064LyPAAU,,Breweries,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,312120,Breweries,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,28.50271038,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbXEAW,0051h0000064LyPAAU,,Wineries,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,312130,Wineries,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,12.60935678,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbYEAW,0051h0000064LyPAAU,,Distilleries,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,312140,Distilleries,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,14.87206732,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbZEAW,0051h0000064LyPAAU,,Tobacco product manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Food and beverage and tobacco products,312200,Tobacco product manufacturing,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,6.58516935,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbaEAG,0051h0000064LyPAAU,,"Fiber, yarn, and thread mills",0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Textile mills and textile product mills,313100,"Fiber, yarn, and thread mills",a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,26.78617581,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbbEAG,0051h0000064LyPAAU,,Fabric mills,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Textile mills and textile product mills,313200,Fabric mills,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,61.2456459,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMbcEAG,0051h0000064LyPAAU,,Textile and fabric finishing and fabric coating mills,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:42.000+0000,2021-03-29T19:38:42.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Textile mills and textile product mills,313300,Textile and fabric finishing and fabric coating mills,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,114.3921015,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMdSEAW,0051h0000064LyPAAU,,Waste management and remediation services,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Waste management and remediation services,562000,Waste management and remediation services,a0A1h000006ZJvvEAG,,,,,,,,WasteGeneratedInOps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,179.5398312,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMdTEAW,0051h0000064LyPAAU,,Elementary and secondary schools,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Educational services,611100,Elementary and secondary schools,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,136.1287054,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMdUEAW,0051h0000064LyPAAU,,"Junior colleges, colleges, universities, and professional schools",0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Educational services,611A00,"Junior colleges, colleges, universities, and professional schools",a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,74.47705779,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMdVEAW,0051h0000064LyPAAU,,Other educational services,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Educational services,611B00,Other educational services,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,10.56794408,,,,0,,0,,,,,,,,,,,,,,,,,,
